theta_hid_log[2], theta_out_log[1]
2.19271, 1.49101, 2.22843
2.19524, 1.4897, 2.2305
2.19775, 1.4884, 2.23255
2.20024, 1.48711, 2.23458
2.20271, 1.48583, 2.2366
2.20515, 1.48456, 2.2386
2.20757, 1.4833, 2.24058
2.20996, 1.48205, 2.24255
2.21234, 1.48081, 2.2445
2.21469, 1.47957, 2.24643
2.21702, 1.47835, 2.24835
2.21934, 1.47713, 2.25026
2.22163, 1.47592, 2.25215
2.2239, 1.47472, 2.25402
2.22615, 1.47353, 2.25588
2.22838, 1.47235, 2.25772
2.23059, 1.47118, 2.25955
2.23278, 1.47001, 2.26137
2.23496, 1.46886, 2.26317
2.23711, 1.46771, 2.26496
2.23925, 1.46656, 2.26674
2.24137, 1.46543, 2.2685
2.24347, 1.4643, 2.27025
2.24556, 1.46318, 2.27198
2.24762, 1.46207, 2.2737
2.24967, 1.46097, 2.27541
2.25171, 1.45987, 2.27711
2.25372, 1.45878, 2.2788
2.25572, 1.4577, 2.28047
2.25771, 1.45662, 2.28213
2.25968, 1.45555, 2.28378
2.26163, 1.45449, 2.28542
2.26357, 1.45344, 2.28704
2.26549, 1.45239, 2.28866
2.2674, 1.45135, 2.29026
2.26929, 1.45031, 2.29186
2.27117, 1.44928, 2.29344
2.27304, 1.44826, 2.29501
2.27489, 1.44724, 2.29657
2.27672, 1.44623, 2.29812
2.27855, 1.44523, 2.29966
2.28036, 1.44423, 2.30119
2.28215, 1.44324, 2.30271
2.28394, 1.44225, 2.30421
2.2857, 1.44127, 2.30571
2.28746, 1.44029, 2.3072
2.2892, 1.43932, 2.30868
2.29094, 1.43836, 2.31015
2.29266, 1.4374, 2.31161
2.29436, 1.43645, 2.31306
2.29606, 1.4355, 2.31451
2.29774, 1.43456, 2.31594
2.29941, 1.43363, 2.31736
2.30107, 1.43269, 2.31878
2.30272, 1.43177, 2.32018
2.30435, 1.43085, 2.32158
2.30598, 1.42993, 2.32297
2.30759, 1.42902, 2.32435
2.3092, 1.42812, 2.32572
2.31079, 1.42722, 2.32709
2.31237, 1.42632, 2.32844
2.31394, 1.42543, 2.32979
2.3155, 1.42454, 2.33113
2.31705, 1.42366, 2.33246
2.31859, 1.42278, 2.33379
2.32012, 1.42191, 2.3351
2.32164, 1.42105, 2.33641
2.32315, 1.42018, 2.33771
2.32465, 1.41932, 2.33901
2.32614, 1.41847, 2.34029
2.32762, 1.41762, 2.34157
2.3291, 1.41678, 2.34284
2.33056, 1.41593, 2.34411
2.33201, 1.4151, 2.34536
2.33346, 1.41426, 2.34661
2.33489, 1.41344, 2.34786
2.33632, 1.41261, 2.34909
2.33774, 1.41179, 2.35032
2.33914, 1.41098, 2.35155
2.34055, 1.41016, 2.35276
2.34194, 1.40936, 2.35397
2.34332, 1.40855, 2.35517
2.3447, 1.40775, 2.35637
2.34606, 1.40696, 2.35756
2.34742, 1.40616, 2.35875
2.34877, 1.40538, 2.35992
2.35012, 1.40459, 2.36109
2.35145, 1.40381, 2.36226
2.35278, 1.40303, 2.36342
2.3541, 1.40226, 2.36457
2.35541, 1.40149, 2.36572
2.35671, 1.40072, 2.36686
2.35801, 1.39996, 2.36799
2.3593, 1.3992, 2.36912
2.36058, 1.39844, 2.37025
2.36186, 1.39769, 2.37137
2.36312, 1.39694, 2.37248
2.36439, 1.3962, 2.37359
2.36564, 1.39545, 2.37469
2.36689, 1.39471, 2.37578
2.36812, 1.39398, 2.37687
2.36936, 1.39325, 2.37796
2.37058, 1.39252, 2.37904
2.3718, 1.39179, 2.38011
2.37302, 1.39107, 2.38118
2.37422, 1.39035, 2.38225
2.37542, 1.38963, 2.38331
2.37662, 1.38892, 2.38436
2.3778, 1.38821, 2.38541
2.37898, 1.3875, 2.38645
2.38016, 1.3868, 2.38749
2.38133, 1.3861, 2.38853
2.38249, 1.3854, 2.38956
2.38364, 1.3847, 2.39058
2.38479, 1.38401, 2.3916
2.38594, 1.38332, 2.39261
2.38708, 1.38263, 2.39363
2.38821, 1.38195, 2.39463
2.38933, 1.38127, 2.39563
2.39046, 1.38059, 2.39663
2.39157, 1.37991, 2.39762
2.39268, 1.37924, 2.39861
2.39378, 1.37857, 2.39959
2.39488, 1.37791, 2.40057
2.39598, 1.37724, 2.40154
2.39706, 1.37658, 2.40251
2.39814, 1.37592, 2.40348
2.39922, 1.37526, 2.40444
2.40029, 1.37461, 2.4054
2.40136, 1.37396, 2.40635
2.40242, 1.37331, 2.4073
2.40348, 1.37266, 2.40825
2.40453, 1.37202, 2.40919
2.40557, 1.37138, 2.41012
2.40661, 1.37074, 2.41106
2.40765, 1.3701, 2.41199
2.40868, 1.36947, 2.41291
2.40971, 1.36884, 2.41383
2.41073, 1.36821, 2.41475
2.41174, 1.36758, 2.41566
2.41275, 1.36696, 2.41657
2.41376, 1.36634, 2.41748
2.41476, 1.36572, 2.41838
2.41576, 1.3651, 2.41928
2.41675, 1.36449, 2.42017
2.41774, 1.36387, 2.42106
2.41873, 1.36326, 2.42195
2.41971, 1.36266, 2.42283
2.42068, 1.36205, 2.42371
2.42165, 1.36145, 2.42459
2.42262, 1.36085, 2.42546
2.42358, 1.36025, 2.42633
2.42454, 1.35965, 2.4272
2.42549, 1.35905, 2.42806
2.42644, 1.35846, 2.42892
2.42738, 1.35787, 2.42977
2.42832, 1.35728, 2.43063
2.42926, 1.3567, 2.43147
2.43019, 1.35611, 2.43232
2.43112, 1.35553, 2.43316
2.43205, 1.35495, 2.434
2.43297, 1.35437, 2.43484
2.43388, 1.3538, 2.43567
2.4348, 1.35322, 2.4365
2.4357, 1.35265, 2.43732
2.43661, 1.35208, 2.43815
2.43751, 1.35151, 2.43897
2.43841, 1.35094, 2.43978
2.4393, 1.35038, 2.4406
2.44019, 1.34982, 2.44141
2.44107, 1.34926, 2.44222
2.44196, 1.3487, 2.44302
2.44283, 1.34814, 2.44382
2.44371, 1.34759, 2.44462
2.44458, 1.34703, 2.44542
2.44545, 1.34648, 2.44621
2.44631, 1.34593, 2.447
2.44717, 1.34539, 2.44779
2.44803, 1.34484, 2.44857
2.44888, 1.3443, 2.44935
2.44973, 1.34375, 2.45013
2.45058, 1.34321, 2.45091
2.45142, 1.34268, 2.45168
2.45226, 1.34214, 2.45245
2.4531, 1.3416, 2.45322
2.45393, 1.34107, 2.45398
2.45476, 1.34054, 2.45474
2.45559, 1.34001, 2.4555
2.45641, 1.33948, 2.45626
2.45723, 1.33895, 2.45701
2.45805, 1.33843, 2.45776
2.45886, 1.33791, 2.45851
2.45967, 1.33739, 2.45926
2.46048, 1.33687, 2.46
2.46128, 1.33635, 2.46074
2.46208, 1.33583, 2.46148
2.46288, 1.33532, 2.46222
2.46368, 1.3348, 2.46295
2.46447, 1.33429, 2.46368
2.46526, 1.33378, 2.46441
2.46604, 1.33327, 2.46513
2.46683, 1.33276, 2.46586
2.46761, 1.33226, 2.46658
2.46838, 1.33175, 2.4673
2.46916, 1.33125, 2.46801
2.46993, 1.33075, 2.46873
2.4707, 1.33025, 2.46944
2.47146, 1.32975, 2.47015
2.47223, 1.32926, 2.47085
2.47299, 1.32876, 2.47156
2.47374, 1.32827, 2.47226
2.4745, 1.32778, 2.47296
2.47525, 1.32729, 2.47366
2.476, 1.3268, 2.47435
2.47674, 1.32631, 2.47505
2.47749, 1.32582, 2.47574
2.47823, 1.32534, 2.47643
2.47897, 1.32485, 2.47711
2.4797, 1.32437, 2.4778
2.48043, 1.32389, 2.47848
2.48116, 1.32341, 2.47916
2.48189, 1.32293, 2.47984
2.48262, 1.32246, 2.48051
2.48334, 1.32198, 2.48118
2.48406, 1.32151, 2.48186
2.48478, 1.32104, 2.48252
2.48549, 1.32056, 2.48319
2.4862, 1.32009, 2.48386
2.48691, 1.31963, 2.48452
2.48762, 1.31916, 2.48518
2.48833, 1.31869, 2.48584
2.48311, 1.32444, 2.47854
2.47798, 1.33017, 2.47129
2.47291, 1.33589, 2.46408
2.46793, 1.34159, 2.45693
2.46304, 1.34726, 2.44985
2.45822, 1.3529, 2.44283
2.4535, 1.3585, 2.43588
2.44886, 1.36406, 2.42901
2.44431, 1.36958, 2.42223
2.43986, 1.37504, 2.41553
2.43549, 1.38045, 2.40892
2.43122, 1.38581, 2.4024
2.42704, 1.3911, 2.39598
2.42295, 1.39632, 2.38965
2.41896, 1.40148, 2.38343
2.41505, 1.40658, 2.3773
2.41124, 1.4116, 2.37128
2.40751, 1.41654, 2.36536
2.40387, 1.42142, 2.35954
2.40032, 1.42622, 2.35382
2.39685, 1.43094, 2.34821
2.39347, 1.43559, 2.3427
2.39016, 1.44017, 2.33729
2.38694, 1.44466, 2.33198
2.3838, 1.44908, 2.32677
2.38073, 1.45343, 2.32166
2.37773, 1.4577, 2.31664
2.37481, 1.4619, 2.31172
2.37195, 1.46602, 2.3069
2.36917, 1.47007, 2.30217
2.36645, 1.47404, 2.29753
2.3638, 1.47795, 2.29297
2.36121, 1.48179, 2.28851
2.35868, 1.48556, 2.28413
2.35621, 1.48926, 2.27983
2.35379, 1.49289, 2.27561
2.35143, 1.49646, 2.27148
2.34913, 1.49996, 2.26742
2.34688, 1.50341, 2.26344
2.34468, 1.50679, 2.25953
2.34252, 1.51011, 2.25569
2.34042, 1.51337, 2.25193
2.33836, 1.51658, 2.24823
2.33635, 1.51973, 2.2446
2.33437, 1.52282, 2.24104
2.33245, 1.52586, 2.23753
2.33056, 1.52885, 2.2341
2.32871, 1.53179, 2.23072
2.3269, 1.53468, 2.2274
2.32512, 1.53751, 2.22413
2.32338, 1.54031, 2.22093
2.32168, 1.54305, 2.21778
2.32001, 1.54575, 2.21468
2.31837, 1.54841, 2.21163
2.31677, 1.55102, 2.20863
2.31519, 1.55359, 2.20568
2.31365, 1.55612, 2.20278
2.31213, 1.55861, 2.19993
2.31065, 1.56106, 2.19712
2.30919, 1.56347, 2.19436
2.30775, 1.56584, 2.19164
2.30634, 1.56818, 2.18896
2.30496, 1.57048, 2.18632
2.3036, 1.57275, 2.18372
2.30227, 1.57498, 2.18116
2.30095, 1.57719, 2.17864
2.29966, 1.57935, 2.17615
2.29839, 1.58149, 2.1737
2.29715, 1.5836, 2.17129
2.29592, 1.58567, 2.16891
2.29471, 1.58772, 2.16657
2.29353, 1.58974, 2.16425
2.29236, 1.59173, 2.16197
2.29121, 1.59369, 2.15972
2.29007, 1.59563, 2.1575
2.28896, 1.59754, 2.15531
2.28786, 1.59942, 2.15315
2.28678, 1.60128, 2.15102
2.28572, 1.60311, 2.14892
2.28467, 1.60492, 2.14684
2.28363, 1.60671, 2.14479
2.28261, 1.60848, 2.14277
2.28161, 1.61022, 2.14077
2.28062, 1.61194, 2.13879
2.27964, 1.61364, 2.13684
2.27868, 1.61531, 2.13492
2.27773, 1.61697, 2.13302
2.2768, 1.61861, 2.13114
2.27587, 1.62022, 2.12928
2.27496, 1.62182, 2.12744
2.27406, 1.6234, 2.12563
2.27317, 1.62496, 2.12383
2.2723, 1.6265, 2.12206
2.27143, 1.62802, 2.12031
2.27058, 1.62953, 2.11857
2.26974, 1.63102, 2.11686
2.26891, 1.63249, 2.11516
2.26808, 1.63395, 2.11349
2.26727, 1.63539, 2.11183
2.26647, 1.63681, 2.11019
2.26568, 1.63822, 2.10857
2.2649, 1.63961, 2.10696
2.26412, 1.64099, 2.10537
2.26336, 1.64236, 2.1038
2.2626, 1.64371, 2.10224
2.26186, 1.64504, 2.1007
2.26112, 1.64636, 2.09917
2.26039, 1.64767, 2.09766
2.25967, 1.64896, 2.09617
2.25895, 1.65024, 2.09469
2.25825, 1.65151, 2.09322
2.25755, 1.65277, 2.09177
2.25686, 1.65401, 2.09033
2.25618, 1.65524, 2.08891
2.2555, 1.65646, 2.0875
2.25483, 1.65767, 2.0861
2.25417, 1.65886, 2.08471
2.25352, 1.66005, 2.08334
2.25287, 1.66122, 2.08198
2.25223, 1.66238, 2.08064
2.25159, 1.66354, 2.0793
2.25096, 1.66468, 2.07798
2.25034, 1.66581, 2.07667
2.24973, 1.66693, 2.07537
2.24912, 1.66803, 2.07408
2.24851, 1.66913, 2.0728
2.24791, 1.67022, 2.07154
2.24732, 1.6713, 2.07028
2.24674, 1.67238, 2.06903
2.24616, 1.67344, 2.0678
2.24558, 1.67449, 2.06658
2.24501, 1.67553, 2.06536
2.24444, 1.67657, 2.06416
2.24388, 1.67759, 2.06296
2.24333, 1.67861, 2.06178
2.24278, 1.67962, 2.06061
2.24224, 1.68062, 2.05944
2.2417, 1.68161, 2.05828
2.24116, 1.68259, 2.05714
2.24063, 1.68357, 2.056
2.24011, 1.68453, 2.05487
2.23958, 1.68549, 2.05375
2.23907, 1.68644, 2.05264
2.23856, 1.68739, 2.05153
2.23805, 1.68833, 2.05044
2.23754, 1.68925, 2.04935
2.23704, 1.69018, 2.04827
2.23655, 1.69109, 2.0472
2.23606, 1.692, 2.04614
2.23557, 1.6929, 2.04508
2.23509, 1.6938, 2.04404
2.23461, 1.69468, 2.043
2.23413, 1.69556, 2.04196
2.23366, 1.69644, 2.04094
2.23319, 1.69731, 2.03992
2.23273, 1.69817, 2.03891
2.23227, 1.69902, 2.0379
2.23181, 1.69987, 2.03691
2.23136, 1.70072, 2.03592
2.23091, 1.70155, 2.03493
2.23046, 1.70238, 2.03396
2.23002, 1.70321, 2.03299
2.22958, 1.70403, 2.03202
2.22914, 1.70484, 2.03107
2.22871, 1.70565, 2.03012
2.22828, 1.70645, 2.02917
2.22785, 1.70725, 2.02823
2.22743, 1.70804, 2.0273
2.22701, 1.70882, 2.02638
2.22659, 1.7096, 2.02546
2.22617, 1.71038, 2.02454
2.22576, 1.71115, 2.02363
2.22535, 1.71191, 2.02273
2.22495, 1.71267, 2.02183
2.22454, 1.71343, 2.02094
2.22414, 1.71418, 2.02006
2.22375, 1.71492, 2.01918
2.22335, 1.71566, 2.0183
2.22296, 1.7164, 2.01743
2.22257, 1.71713, 2.01657
2.22218, 1.71786, 2.01571
2.2218, 1.71858, 2.01485
2.22142, 1.71929, 2.01401
2.22104, 1.72001, 2.01316
2.22066, 1.72071, 2.01232
2.22029, 1.72142, 2.01149
2.21991, 1.72212, 2.01066
2.21955, 1.72281, 2.00984
2.21918, 1.7235, 2.00902
2.21881, 1.72419, 2.0082
2.21845, 1.72487, 2.00739
2.21809, 1.72555, 2.00659
2.21773, 1.72622, 2.00578
2.21738, 1.72689, 2.00499
2.21702, 1.72756, 2.0042
2.21667, 1.72822, 2.00341
2.21632, 1.72888, 2.00263
2.21598, 1.72954, 2.00185
2.21563, 1.73019, 2.00107
2.21529, 1.73083, 2.0003
2.21495, 1.73148, 1.99953
2.21461, 1.73212, 1.99877
2.21428, 1.73275, 1.99801
2.21394, 1.73338, 1.99726
2.21361, 1.73401, 1.99651
2.21328, 1.73464, 1.99576
2.21295, 1.73526, 1.99502
2.21262, 1.73588, 1.99428
2.2123, 1.73649, 1.99355
2.21197, 1.73711, 1.99282
2.21165, 1.73771, 1.99209
2.21133, 1.73832, 1.99137
2.21102, 1.73892, 1.99065
2.2107, 1.73952, 1.98993
2.21039, 1.74011, 1.98922
2.21008, 1.74071, 1.98851
2.20977, 1.74129, 1.98781
2.20946, 1.74188, 1.98711
2.20915, 1.74246, 1.98641
2.20884, 1.74304, 1.98571
2.20854, 1.74362, 1.98502
2.20824, 1.74419, 1.98433
2.20794, 1.74476, 1.98365
2.20764, 1.74533, 1.98297
2.20734, 1.7459, 1.98229
2.20705, 1.74646, 1.98161
2.20675, 1.74702, 1.98094
2.20646, 1.74757, 1.98027
2.20617, 1.74813, 1.97961
2.20588, 1.74868, 1.97895
2.20559, 1.74922, 1.97829
2.20624, 1.74882, 1.97929
2.20689, 1.74843, 1.9803
2.20753, 1.74803, 1.9813
2.20817, 1.74763, 1.9823
2.20881, 1.74723, 1.98329
2.20945, 1.74684, 1.98428
2.21008, 1.74644, 1.98528
2.21072, 1.74605, 1.98626
2.21135, 1.74566, 1.98725
2.21198, 1.74526, 1.98823
2.21261, 1.74487, 1.98921
2.21323, 1.74448, 1.99019
2.21386, 1.74409, 1.99117
2.21448, 1.7437, 1.99214
2.2151, 1.74331, 1.99311
2.21572, 1.74293, 1.99408
2.21633, 1.74254, 1.99505
2.21695, 1.74216, 1.99601
2.21756, 1.74177, 1.99697
2.21817, 1.74139, 1.99793
2.21878, 1.741, 1.99889
2.21939, 1.74062, 1.99984
2.22, 1.74024, 2.00079
2.2206, 1.73986, 2.00174
2.2212, 1.73948, 2.00269
2.2218, 1.7391, 2.00364
2.2224, 1.73872, 2.00458
2.223, 1.73834, 2.00552
2.22359, 1.73797, 2.00646
2.22419, 1.73759, 2.0074
2.22478, 1.73721, 2.00833
2.22537, 1.73684, 2.00926
2.22596, 1.73647, 2.01019
2.22655, 1.73609, 2.01112
2.22713, 1.73572, 2.01205
2.22771, 1.73535, 2.01297
2.2283, 1.73498, 2.01389
2.22888, 1.73461, 2.01481
2.22946, 1.73424, 2.01573
2.23003, 1.73387, 2.01664
2.23061, 1.7335, 2.01755
2.23118, 1.73313, 2.01846
2.23175, 1.73277, 2.01937
2.23233, 1.7324, 2.02028
2.23289, 1.73204, 2.02118
2.23346, 1.73167, 2.02208
2.23403, 1.73131, 2.02298
2.23459, 1.73095, 2.02388
2.23515, 1.73059, 2.02478
2.23572, 1.73022, 2.02567
2.23628, 1.72986, 2.02656
2.23683, 1.7295, 2.02745
2.23739, 1.72914, 2.02834
2.23795, 1.72879, 2.02923
2.2385, 1.72843, 2.03011
2.23905, 1.72807, 2.03099
2.2396, 1.72771, 2.03187
2.24015, 1.72736, 2.03275
2.2407, 1.727, 2.03363
2.24125, 1.72665, 2.0345
2.24179, 1.7263, 2.03537
2.24233, 1.72594, 2.03624
2.24288, 1.72559, 2.03711
2.24342, 1.72524, 2.03798
2.24395, 1.72489, 2.03884
2.24449, 1.72454, 2.0397
2.24503, 1.72419, 2.04056
2.24556, 1.72384, 2.04142
2.2461, 1.72349, 2.04228
2.24663, 1.72314, 2.04313
2.24716, 1.72279, 2.04399
2.24769, 1.72245, 2.04484
2.24821, 1.7221, 2.04569
2.24874, 1.72176, 2.04653
2.24927, 1.72141, 2.04738
2.24979, 1.72107, 2.04822
2.25031, 1.72073, 2.04906
2.25083, 1.72038, 2.0499
2.25135, 1.72004, 2.05074
2.25187, 1.7197, 2.05158
2.25239, 1.71936, 2.05241
2.2529, 1.71902, 2.05325
2.25342, 1.71868, 2.05408
2.25393, 1.71834, 2.05491
2.25444, 1.718, 2.05573
2.25495, 1.71767, 2.05656
2.25546, 1.71733, 2.05738
2.25597, 1.71699, 2.05821
2.25647, 1.71666, 2.05903
2.25698, 1.71632, 2.05985
2.25748, 1.71599, 2.06066
2.25799, 1.71565, 2.06148
2.25849, 1.71532, 2.06229
2.25899, 1.71499, 2.06311
2.25949, 1.71466, 2.06392
2.25998, 1.71432, 2.06472
2.26048, 1.71399, 2.06553
2.26098, 1.71366, 2.06634
2.26147, 1.71333, 2.06714
2.26196, 1.713, 2.06794
2.26245, 1.71268, 2.06874
2.26294, 1.71235, 2.06954
2.26343, 1.71202, 2.07034
2.26392, 1.71169, 2.07113
2.26441, 1.71137, 2.07193
2.26489, 1.71104, 2.07272
2.26538, 1.71072, 2.07351
2.26586, 1.71039, 2.0743
2.26634, 1.71007, 2.07509
2.26682, 1.70974, 2.07587
2.2673, 1.70942, 2.07666
2.26778, 1.7091, 2.07744
2.26826, 1.70878, 2.07822
2.26873, 1.70846, 2.079
2.26921, 1.70814, 2.07978
2.26968, 1.70782, 2.08055
2.27015, 1.7075, 2.08133
2.27063, 1.70718, 2.0821
2.2711, 1.70686, 2.08287
2.27157, 1.70654, 2.08364
2.27203, 1.70622, 2.08441
2.2725, 1.70591, 2.08518
2.27297, 1.70559, 2.08595
2.27343, 1.70527, 2.08671
2.2739, 1.70496, 2.08747
2.27436, 1.70464, 2.08823
2.27482, 1.70433, 2.08899
2.27528, 1.70402, 2.08975
2.27574, 1.7037, 2.09051
2.2762, 1.70339, 2.09126
2.27666, 1.70308, 2.09202
2.27711, 1.70277, 2.09277
2.27757, 1.70246, 2.09352
2.27802, 1.70215, 2.09427
2.27847, 1.70184, 2.09502
2.27893, 1.70153, 2.09577
2.27938, 1.70122, 2.09651
2.27983, 1.70091, 2.09725
2.28028, 1.7006, 2.098
2.28072, 1.70029, 2.09874
2.28117, 1.69999, 2.09948
2.28162, 1.69968, 2.10021
2.28206, 1.69938, 2.10095
2.2825, 1.69907, 2.10169
2.28295, 1.69877, 2.10242
2.28339, 1.69846, 2.10315
2.28383, 1.69816, 2.10388
2.28427, 1.69785, 2.10461
2.28471, 1.69755, 2.10534
2.28515, 1.69725, 2.10607
2.28558, 1.69695, 2.10679
2.28602, 1.69664, 2.10752
2.28645, 1.69634, 2.10824
2.28689, 1.69604, 2.10896
2.28732, 1.69574, 2.10968
2.28775, 1.69544, 2.1104
2.28818, 1.69515, 2.11112
2.28861, 1.69485, 2.11183
2.28904, 1.69455, 2.11255
2.28947, 1.69425, 2.11326
2.2899, 1.69395, 2.11397
2.29032, 1.69366, 2.11469
2.29075, 1.69336, 2.11539
2.29117, 1.69307, 2.1161
2.2916, 1.69277, 2.11681
2.29202, 1.69248, 2.11752
2.29244, 1.69218, 2.11822
2.29286, 1.69189, 2.11892
2.29328, 1.69159, 2.11962
2.2937, 1.6913, 2.12032
2.29412, 1.69101, 2.12102
2.29454, 1.69072, 2.12172
2.29495, 1.69042, 2.12242
2.29537, 1.69013, 2.12311
2.29578, 1.68984, 2.12381
2.29619, 1.68955, 2.1245
2.29661, 1.68926, 2.12519
2.29702, 1.68897, 2.12588
2.29743, 1.68869, 2.12657
2.29784, 1.6884, 2.12726
2.29825, 1.68811, 2.12795
2.29866, 1.68782, 2.12863
2.29906, 1.68753, 2.12932
2.29947, 1.68725, 2.13
2.29988, 1.68696, 2.13068
2.30028, 1.68668, 2.13136
2.30068, 1.68639, 2.13204
2.30109, 1.68611, 2.13272
2.30149, 1.68582, 2.1334
2.30189, 1.68554, 2.13407
2.30229, 1.68525, 2.13475
2.30269, 1.68497, 2.13542
2.30309, 1.68469, 2.13609
2.30349, 1.6844, 2.13677
2.30388, 1.68412, 2.13744
2.30428, 1.68384, 2.1381
2.30468, 1.68356, 2.13877
2.30507, 1.68328, 2.13944
2.30547, 1.683, 2.1401
2.30586, 1.68272, 2.14077
2.30625, 1.68244, 2.14143
2.30664, 1.68216, 2.14209
2.30703, 1.68188, 2.14275
2.30742, 1.6816, 2.14341
2.30781, 1.68133, 2.14407
2.30781, 1.67671, 2.1496
2.30782, 1.67203, 2.15522
2.30782, 1.66729, 2.16092
2.30782, 1.66249, 2.1667
2.30782, 1.65764, 2.17256
2.30783, 1.65273, 2.17851
2.30783, 1.64777, 2.18454
2.30783, 1.64275, 2.19065
2.30783, 1.63769, 2.19685
2.30784, 1.63257, 2.20313
2.30784, 1.62741, 2.20949
2.30784, 1.6222, 2.21593
2.30784, 1.61696, 2.22245
2.30785, 1.61167, 2.22905
2.30785, 1.60635, 2.23572
2.30785, 1.601, 2.24247
2.30786, 1.59561, 2.24928
2.30786, 1.59021, 2.25617
2.30786, 1.58478, 2.26312
2.30786, 1.57933, 2.27013
2.30787, 1.57387, 2.2772
2.30787, 1.5684, 2.28433
2.30787, 1.56293, 2.2915
2.30788, 1.55746, 2.29872
2.30788, 1.55199, 2.30598
2.30788, 1.54654, 2.31328
2.30789, 1.54109, 2.32061
2.30789, 1.53567, 2.32797
2.30789, 1.53027, 2.33534
2.3079, 1.5249, 2.34274
2.3079, 1.51956, 2.35014
2.3079, 1.51426, 2.35755
2.3079, 1.509, 2.36495
2.30791, 1.50379, 2.37235
2.30791, 1.49862, 2.37974
2.30791, 1.49351, 2.38711
2.30792, 1.48845, 2.39446
2.30792, 1.48346, 2.40178
2.30792, 1.47852, 2.40907
2.30793, 1.47365, 2.41632
2.30793, 1.46885, 2.42354
2.30793, 1.46411, 2.4307
2.30793, 1.45945, 2.43782
2.30794, 1.45485, 2.44488
2.30794, 1.45033, 2.45189
2.30794, 1.44589, 2.45883
2.30795, 1.44152, 2.46572
2.30795, 1.43722, 2.47253
2.30795, 1.43301, 2.47928
2.30795, 1.42887, 2.48596
2.30796, 1.4248, 2.49257
2.30796, 1.42081, 2.4991
2.30796, 1.4169, 2.50555
2.30796, 1.41306, 2.51193
2.30797, 1.4093, 2.51823
2.30797, 1.40561, 2.52446
2.30797, 1.402, 2.5306
2.30797, 1.39846, 2.53666
2.30798, 1.39498, 2.54265
2.30798, 1.39158, 2.54855
2.30798, 1.38825, 2.55437
2.30798, 1.38499, 2.56012
2.30799, 1.38179, 2.56578
2.30799, 1.37866, 2.57137
2.30799, 1.37559, 2.57687
2.30799, 1.37258, 2.5823
2.30799, 1.36964, 2.58765
2.308, 1.36675, 2.59293
2.308, 1.36393, 2.59813
2.308, 1.36116, 2.60325
2.308, 1.35845, 2.6083
2.308, 1.35579, 2.61328
2.30801, 1.35318, 2.61818
2.30801, 1.35063, 2.62301
2.30801, 1.34813, 2.62778
2.30801, 1.34568, 2.63247
2.30801, 1.34327, 2.6371
2.30802, 1.34092, 2.64166
2.30802, 1.3386, 2.64615
2.30802, 1.33634, 2.65058
2.30802, 1.33411, 2.65495
2.30802, 1.33193, 2.65926
2.30802, 1.32979, 2.6635
2.30803, 1.3277, 2.66768
2.30803, 1.32564, 2.67181
2.30803, 1.32361, 2.67588
2.30803, 1.32163, 2.67989
2.30803, 1.31968, 2.68384
2.30803, 1.31777, 2.68774
2.30803, 1.31589, 2.69159
2.30804, 1.31404, 2.69539
2.30804, 1.31223, 2.69913
2.30804, 1.31045, 2.70282
2.30804, 1.3087, 2.70646
2.30804, 1.30698, 2.71006
2.30804, 1.30529, 2.71361
2.30804, 1.30363, 2.71711
2.30805, 1.30199, 2.72056
2.30805, 1.30038, 2.72397
2.30805, 1.2988, 2.72734
2.30805, 1.29725, 2.73066
2.30805, 1.29572, 2.73395
2.30805, 1.29422, 2.73719
2.30805, 1.29274, 2.74038
2.30805, 1.29128, 2.74354
2.30806, 1.28984, 2.74667
2.30806, 1.28843, 2.74975
2.30806, 1.28704, 2.75279
2.30806, 1.28567, 2.7558
2.30806, 1.28432, 2.75877
2.30806, 1.283, 2.76171
2.30806, 1.28169, 2.76461
2.30806, 1.2804, 2.76748
2.30807, 1.27913, 2.77032
2.30807, 1.27788, 2.77312
2.30807, 1.27664, 2.77589
2.30807, 1.27542, 2.77863
2.30807, 1.27423, 2.78133
2.30807, 1.27304, 2.78401
2.30807, 1.27188, 2.78666
2.30807, 1.27073, 2.78928
2.30807, 1.26959, 2.79187
2.30807, 1.26847, 2.79443
2.30808, 1.26737, 2.79696
2.30808, 1.26628, 2.79947
2.30808, 1.26521, 2.80195
2.30808, 1.26415, 2.8044
2.30808, 1.2631, 2.80683
2.30808, 1.26207, 2.80923
2.30808, 1.26104, 2.81161
2.30808, 1.26004, 2.81397
2.30808, 1.25904, 2.8163
2.30808, 1.25806, 2.8186
2.30808, 1.25709, 2.82089
2.30809, 1.25613, 2.82315
2.30809, 1.25519, 2.82538
2.30809, 1.25425, 2.8276
2.30809, 1.25333, 2.82979
2.30809, 1.25241, 2.83197
2.30809, 1.25151, 2.83412
2.30809, 1.25062, 2.83625
2.30809, 1.24974, 2.83836
2.30809, 1.24887, 2.84046
2.30809, 1.248, 2.84253
2.30809, 1.24715, 2.84458
2.30809, 1.24631, 2.84661
2.30809, 1.24548, 2.84863
2.3081, 1.24465, 2.85063
2.3081, 1.24384, 2.85261
2.3081, 1.24303, 2.85457
2.3081, 1.24224, 2.85651
2.3081, 1.24145, 2.85844
2.3081, 1.24067, 2.86035
2.3081, 1.2399, 2.86224
2.3081, 1.23914, 2.86412
2.3081, 1.23838, 2.86598
